FOODID;FOODNAME;FOODTYPE;PROCESS;EDPORT;IGCLASS;IGCLASSP;FUCLASS;FUCLASSP
30336;LENKKIMAKKARA, UUNISSA, JUUSTOINEN;DISH;BAK;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30338;NAKKI, UUNISSA;DISH;BAK;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30339;NAKKI, KEVYT, UUNISSA;DISH;BAK;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30340;NAKKI, UUNISSA, JUUSTOINEN;DISH;BAK;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30341;NAKKI, KEVYT, KEITETTY;DISH;BOIL;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30342;GRILLIMAKKARA, PAISTETTU ILMAN RASVAA;DISH;FRIE;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30344;LAUANTAIMAKKARA, PAISTETTU ILMAN RASVAA;DISH;FRIE;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30345;LAUANTAIMAKKARA, PAISTETTU RASVASSA;DISH;FRIE;100;DISH;NONINGR;SAUSDISH;MEATDTOT
30346;RIISI, PITKÄJYVÄINEN, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
30347;RIISI, PITKÄJYVÄINEN, KASVISLIEMESSÄ, KEITETTY;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
30348;RIISI, TUMMA, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
30349;TÄYSJYVÄRIISI, KEITETTY, SUOLAA;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
30350;RUIS-RIISISEOS, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
30351;RIISI-KAURASEOS, KEITETTY, SUOLAA;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
30352;RIISI-KAURASEOS, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
30356;MAKARONI, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30357;SPAGETTI, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30358;KAURAMAKARONI, KEITETTY, SUOLAA;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30360;MAKARONI, RUISMAKARONI, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30361;PASTA, MONIVILJAPASTA, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30362;PASTA, MONIVILJAPASTA, KEITETTY, SUOLAA;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30366;PERUNASOSE, VESI, MARGARIINI;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
30367;PERUNASOSE, RASVATON MAITO;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
30368;PERUNASOSE, TÄYSMAITO;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
30369;RAAKAMAKKARA, SISKONMAKKARA;FOOD;RAW;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
30370;GRILLIMAKKARA, JUUSTOINEN, LIHAISA;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
30371;MAKKARA, VERIMAKKARA, MUSTAMAKKARA;FOOD;IND;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
30372;MAKSAMAKKARA/PASTEIJA, TUOTEKESKIARVO;FOOD;IND;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
30373;MAKSAMAKKARA/PASTEIJA, KEVYT, TUOTEKESKIARVO;FOOD;IND;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
30374;GRILLIMAKKARA, JUUSTOINEN;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
30380;TEE, JÄÄTEE;FOOD;IND;100;TEA;BEVTOT;TEA;BEVTOT
30382;PUNAJUURI, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
30384;LANTTU, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
30388;MEHU, MEHUJUOMA, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FOOD;IND;100;FBDRINK;FRUITTOT;DRINKART;BEVTOT
30390;MEHU, MEHUJUOMA, KEVYT, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FOOD;IND;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30391;TÄYSMEHU, PÄÄRYNÄTÄYSMEHU;FOOD;MASH;100;JUICE;FRUITTOT;FRUBJUIC;FRUDITOT
30392;MEHU, MEHUJUOMA;FOOD;IND;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30394;MEHUJUOMATIIVISTE, KESKIARVO;FOOD;IND;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30395;TÄYSMEHU, KARPALO-PUOLUKKATÄYSMEHU;FOOD;IND;100;JUICE;FRUITTOT;FRUBJUIC;FRUDITOT
30396;MEHU, MEHUJUOMA, SOKERITON, KEINOTEKOISESTI MAKEUTETTU;FOOD;IND;100;FBDRINK;FRUITTOT;DRINKART;BEVTOT
30402;JUUSTO, PUOLIKOVA JUUSTO, RASVAA 5 %, TURUNMAA;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
30406;RAEJUUSTO, RASVAA 2-5 %, LAKTOOSITON;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
30423;RASVATON MAITO, LAKTOOSITON MAITOJUOMA, D-VITAMIINIA 1 UG;FOOD;IND;100;MILK;MILKTOT;MILKFF;MILKDTOT
30424;PULLA, KESKIRASVAINEN, KEVYTMAITO, LAKTOOSITON;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
30425;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, SIKA-NAUTA, LAKTOOSITON MAITOJUOMA;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30428;JUUSTO, SINIHOMEJUUSTO, RASVAA 17 %, AURA;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
30429;JUUSTO, VALKOHOMEJUUSTO, RASVAA 16 %, CAMEMBERT/BRIE;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
30430;SIIDERI, KUIVA, 5,5 TIL% ALKOHOLIA;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
30432;SIIDERIJUOMA, 0,7 TIL% ALKOHOLIA;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
30434;KALALEVITE;DISH;MIX;100;DISH;NONINGR;FISHPROD;FISHDTOT
30440;RIISISUKLAA;FOOD;IND;100;CHOCOLAT;SUGARTOT;CHOCOL;SUGARTOT
30443;TUOREJUUSTO, RASVAA 15 %, CREME BONJOUR LIGHT;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
30444;TOMAATTI, AURINKOKUIVATTU, ÖLJYSSÄ;FOOD;CANN;100;VEGCANN;VEGTOT;VEGCANN;VEGDITOT
30449;VIILI, MAUSTAMATON, RASVAA 1 %, YKKÖSVIILI, VL;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
30450;VIILI, MAUSTETTU, RASVAA 2 %, VL;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
30451;KIVENNÄISVESI, FRUKTOOSILLA MAKEUTETTU;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
30452;JOGURTTI, JUOTAVA, RASVAA 0,1 %, VL;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
30454;KERMAVIILI, RASVAA 6 %, VL;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
30455;KERMAVIILI, RASVAA 3,5 % ,VL;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
30456;JOGURTTI, MAUSTETTU, RASVAA 2 %, VL, D-VIT 0,5 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
30462;JOGURTTI, MAUSTETTU, RASVAA 1,5 %, VL;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
30464;JOGURTTI, MAUSTETTU, RASVATON, LAKTOOSITON;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
30478;KANTARELLI, PAISTETTU;DISH;FRIE;100;DISH;NONINGR;MUSHRDI;VEGDITOT
30572;GRILLIMAKKARA, TUOTEKESKIARVO;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
30573;GRILLIMAKKARA, LIHAISA, TUOTEKESKIARVO;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
30574;MEHU, HÖYRYMEHU, MUSTAHERUKKA, LAIMENTAMATON, SOKERITON;FOOD;BOIL;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30575;MEHU, HÖYRYMEHU, MUSTAHERUKKA, LAIMENNETTU, SOKERITON;FOOD;BOIL;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30576;MEHU, GEFILUS, PROBIOOTTEJA, TUOTEKESKIARVO;FOOD;IND;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30599;PAKASTEKASVISSEKOITUS, PERUNA-SIPULISEKOITUS, PAISTETTU;DISH;FRIE;100;DISH;NONINGR;POTAFAT;POTATOT
30600;BATAATTI, UUNISSA;DISH;BAK;100;DISH;NONINGR;VEGPOT;VEGDITOT
30601;BATAATTI, PAISTETTU;DISH;FRIE;100;DISH;NONINGR;VEGPOT;VEGDITOT
30602;BATAATTI, KUORITTU, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
30603;BATAATTI, KUORITTU, KEITETTY, SUOLAA;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
30604;BATAATTIKEITTO, VESI;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
30605;TONNIKALA, PAISTETTU;DISH;FRIE;100;DISH;NONINGR;FISH;FISHDTOT
30606;TÄYSMEHU, VITAMINOITU, KESKIARVO;FOOD;MASH;100;JUICE;FRUITTOT;FRUBJUIC;FRUDITOT
30607;MEHU, MEHUJUOMA, C-VITAMIINIA, KUITUA;FOOD;IND;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30608;JOGURTTI, MAUSTETTU HILLOLLA, RASVATON;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
30610;VOI, VÄHÄSUOLAINEN;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
30612;KASVIRASVALEVITE 30%, KEIJU KEVEÄMPI;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
30613;KASVIRASVALEVITE 23%, BECEL PRO-ACTIV;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
30614;KASVIRASVALEVITE 25%, PIRKKA;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
30616;MARGARIINI 40%, RAINBOW/PIRKKA;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
30617;KASVIRASVALEVITE 70%, KEIJU LAKTOOSITON, D-VIT 20 UG;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
30619;MARGARIINI 60%, KEIJU NORMAALISUOLAINEN, D-VIT 20 UG;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
30621;MARGARIINI 40%, KEIJU KEVYT LAKTOOSITON, D-VIT 20 UG;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
30629;MARGARIINI 60%, KULTARYPSI;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
30631;MARGARIINI 60%, TEOLLINEN TUOTEKESKIARVO;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
30633;MEHUJUOMATIIVISTE, VITAMINOITU;FOOD;IND;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
30634;NUUDELI, KEITETTY, SUOLAA;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30635;NUUDELI, KEITETTY, SUOLAA, ÖLJYÄ;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
30636;SIIDERI, KEVYT, 4,7 TIL% ALKOHOLIA;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
30638;GIN LONG DRINK, KEVYT 4,7 TIL%;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
30639;BOOLI, 7 TIL.% ALKOHOLIA;DISH;MIX;100;DISH;NONINGR;ALCOTH;ALCTOT
30641;KANANMUNA, OMEGA, KUORETON;FOOD;RAW;100;EGG;EGGTOT;EGGS;EGGDISH
30646;RUOANVALMISTUSKERMA, RASVAA 5 %, VL;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
30664;SUOLAPÄHKINÄ-HEDELMÄ-SEKOITUS;DISH;MIX;100;DISH;NONINGR;SNACK;MISCTOT
30665;ATERIANKORVIKE, PROTEIINIPATUKKA, KESKIARVO, N. 30 % PROTEIINIA;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
30666;KALKKUNAKASTIKE, RUOANVALMISTUSKERMA, VIHANNEKSIA;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
30667;KALKKUNAKASTIKE, KASVIRASVAKERMA, VIHANNEKSIA;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
30668;RISOTTO, KALKKUNARISOTTO;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
30669;NUPPUVIHANNES, KEITETTY, SUOLATON, KUKKAKAALI, PORKKANA, PARSAKAALI;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
30670;SALAATTI, PASTA-VIHANNES;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
30671;RAHKA, HEDELMÄRAHKA, KEVYTMAITO, KOTITEKOINEN;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
30672;RAHKA, MARJARAHKA, KEVYTMAITO, KOTITEKOINEN;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
30673;RAHKA, MARJA-HEDELMÄ, RASVAA 3,5 %;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
30676;NAUDANFILEE, UUNISSA PAISTETTU;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
30677;NAUDANFILEE, PAISTETTU;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
30728;TOMAATTIKASTIKE;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
30731;KALAKASTIKE, LOHIKASTIKE, TOMAATTINEN;DISH;BOIL;100;DISH;NONINGR;FISHSOUP;FISHDTOT
30732;SIPULIKEITTO;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
30733;BROILERI, KOIPI-REISI, NAHKOINEEN, UUNISSA PAISTETTU;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
30792;BROILERI, KOIPI-REISI, NAHATON;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
30795;BROILERI, KOIPI-REISI, NAHATON, UUNISSA PAISTETTU;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
30796;BROILERI, KOIPI-REISI, NAHATON, GRILLATTU;DISH;GRIL;100;DISH;NONINGR;POULTDI;MEATDTOT
30798;HIPP BANAANI-PERSIKKASOSE 4 KK;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
30818;SALAATTI, JÄÄVUORISALAATTI, TOMAATTI, KURKKU, VIHERSEKASALAATTI;DISH;MIX;100;DISH;NONINGR;SALADVEG;SALADTOT
30914;SALAATTIFENKOLI;FOOD;RAW;100;VEGLEAF;VEGTOT;VEGFRESH;VEGDITOT
30924;MAISSIPUURO, POLENTA;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
30925;MAJONEESI, RASVAA 80 %;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
30926;MAJONEESI, RASVATON;FOOD;MIX;100;FATOTH;FATTOT;DRESSING;FATTOT
30968;PINJANSIEMEN, KUIVATTU;FOOD;DRIE;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
30991;PELLAVANSIEMEN, KOKONAINEN;FOOD;DRIE;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
31092;MUKSU PÄÄRYNÄSOSE 125 G 4-6 KK, ALK 1/09;DISH;IND;100;DISH;NONINGR;BABFRUB;BABYFTOT
31139;PASTA, VEHNÄNALKIOPASTA;FOOD;RAW;100;PASTA;CERTOT;PASTAADD;CEBAKTOT
31140;PASTA, VEHNÄNALKIOPASTA, KEITETTY, SUOLATON;DISH;RAW;100;DISH;NONINGR;PASTAADD;CEBAKTOT
31144;SIANLIHASUIKALE, MARINOITU, RAAKA;FOOD;MIX;100;PORK;MEATTOT;MEATPOT;MEATDTOT
31145;NAUDANLIHASUIKALE, MARINOITU, RAAKA;FOOD;MIX;100;BEEF;MEATTOT;MEATPOT;MEATDTOT
31146;SIANLIHASUIKALE, MARINOITU, PAISTETTU ÖLJYSSÄ;DISH;FRIE;100;DISH;NONINGR;MEATPOT;MEATDTOT
31147;NAUDANLIHASUIKALE, MARINOITU, PAISTETTU ÖLJYSSÄ;DISH;FRIE;100;DISH;NONINGR;MEATPOT;MEATDTOT
31148;BROILERISUIKALE, PAISTETTU;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
31160;RUOKASOODA;FOOD;DRIE;100;INGRMIS;INGRTOT;INGRMISC;MISCTOT
31174;PASTA, TUMMA PROTEIINIPASTA;FOOD;RAW;100;PASTA;CERTOT;PASTAADD;CEBAKTOT
31175;KVINOA, SIEMEN;FOOD;RAW;100;CEROTH;CERTOT;CERBRKF;CEBAKTOT
31179;KVINOA, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
31180;KVINOA, KEITETTY, SUOLAA;DISH;BOIL;100;DISH;NONINGR;RICEADD;CEBAKTOT
31181;PASTA, TUMMA PROTEIINIPASTA, KEITETTY, SUOLATON;DISH;RAW;100;DISH;NONINGR;PASTAADD;CEBAKTOT
31211;KURPITSANSIEMEN;FOOD;DRIE;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
31212;PÄHKINÄ, PISTAASIPÄHKINÄ;FOOD;DRIE;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
31213;PAPU, MUNGOPAPU, KEITETTY;FOOD;BOIL;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31214;PAPU, KIDNEYPAPU, KEITETTY;FOOD;BOIL;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31216;PAPU, ADUKIPAPU, KUIVATTU;FOOD;DRIE;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31217;PAPU, ADUKIPAPU, KEITETTY, SUOLATON;FOOD;BOIL;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31218;KIKHERNE, KUIVATTU;FOOD;DRIE;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31219;LINSSI, PUNAINEN, KUIVATTU;FOOD;DRIE;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31225;LINSSI, PUNAINEN, KEITETTY;FOOD;BOIL;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31229;JÄÄTELÖ, SOIJAJÄÄTELÖPUIKKO, SUKLAAKUORRUTE;FOOD;IND;100;SOYAPROD;LEGUTOT;ICECREAM;MILKDTOT
31230;MAJONEESI, KANANMUNATON;DISH;MIX;100;DISH;NONINGR;DRESSING;FATTOT
31231;SOIJAKERMA, RASVAA 17,5 %;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
31233;PAPU, HÄRKÄPAPU, KEITETTY;FOOD;BOIL;100;PEABEAN;LEGUTOT;VEGCANN;VEGDITOT
31246;SOIJAJUOMA, SOIJAMAITO, VITAMINOITU;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
31247;SOIJAJUOMA, SOIJAMAITO, EI LISÄTTYÄ SOKERIA;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
31248;SOIJAJUOMA, SUKLAA, VITAMINOITU;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
31252;RIISIKAKKU, RIISIKEKSI;FOOD;IND;100;RICE;CERTOT;BISCUIT;CEBAKTOT
31253;RIISI-MAISSIKAKKU;FOOD;IND;100;RICE;CERTOT;BISCUIT;CEBAKTOT
31254;SUKLAARUSINA;FOOD;IND;100;FRUITOTH;FRUITTOT;SNACK;MISCTOT
31255;KAAKAOJUOMA, VESI;DISH;BOIL;100;DISH;NONINGR;MILKLF;MILKDTOT
31256;PASTA, TUOREPASTA, KANANMUNAA;FOOD;RAW;100;PASTA;CERTOT;PASTAADD;CEBAKTOT
31257;PASTA, TUOREPASTA, KANANMUNAA, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
31258;KERMAVAAHTO SOKERITON, KOTITEKOINEN;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
31364;HAMPURILAINEN, SIKA-NAUTAPIHVI JA VEHNÄSÄMPYLÄ;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
31365;TÄYTETTY LEIPÄ, PITALEIPÄ, BROILERI, SALAATTI, TOMAATTI, FETA;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
31442;JUUSTOINEN KASVISSOSEKEITTO, TEOLLINEN, VALMISATERIA;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
31443;KANAKEITTO, TEOLLINEN, VALMISATERIA;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
31444;KALAKEITTO, KIRJOLOHIKEITTO, TEOLLINEN, VALMISATERIA;DISH;BOIL;100;DISH;NONINGR;FISHSOUP;FISHDTOT
31445;KANA-KOOKOSMAITOKEITTO;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
31446;PERUNALAATIKKO, KEBAB-PERUNALAATIKKO, KEBABKIUSAUS, TEOLLINEN, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
31447;BROILERIKASTIKE, RUOANVALMISTUSKERMA;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
31448;BROILERI-NUUDELIWOKKI, WOKKIVIHANNEKSET;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
31449;PERUNALAATIKKO, SILAKKALAATIKKO, TEOLLINEN, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;FISHCASS;FISHDTOT
31450;PERUNALAATIKKO, TONNIKALA-PERUNASOSELAATIKKO, KEVYTMAITO;DISH;BAK;100;DISH;NONINGR;FISHCASS;FISHDTOT
31451;SPAGETTILIHAVUOKA;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
31452;PERUNALAATIKKO, KINKKU-PERUNALAATIKKO, KINKKUKIUSAUS, TEOLLINEN, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
31453;PERUNA-PORKKANASOSE, MAITO;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
31454;PERUNALAATIKKO, LIHA-PERUNASOSELAATIKKO, NAUDANLIHA, KEVYTMAITO;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
31455;RISOTTO, SIENIRISOTTO;DISH;BOIL;100;DISH;NONINGR;VEGDISH;VEGDITOT
31457;PUOLUKKAHILLO;FOOD;CANN;100;FRUITCAN;FRUITTOT;JAM;FRUDITOT
31459;OMENAHILLO;FOOD;CANN;100;FRUITCAN;FRUITTOT;JAM;FRUDITOT
31462;TÄYTETTY LEIPÄ, KOLMIOLEIPÄ, BROILERI, MAJONEESI;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
31463;TÄYTETTY LEIPÄ, KATKARAPUKOLMIOLEIPÄ;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
31464;TÄYTETTY LEIPÄ, KINKKUKOLMIOLEIPÄ;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
31465;TÄYTETTY LEIPÄ, TONNIKALAKOLMIOLEIPÄ;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
31466;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, TEOLLINEN, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
31467;BROILERIKASTIKE, KANAA TIKKA;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
31468;MANGO-CHUTNEY, HAPANIMELÄKASTIKE;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
31469;KYLMÄ KASTIKE, KURKKURAITA INTIALAINEN JOGURTTIKASTIKE;DISH;MIX;100;DISH;NONINGR;MILKSAUC;MILKDTOT
31470;PERUNA-KUKKAKAALICURRY;DISH;BOIL;100;DISH;NONINGR;VEGDISH;VEGDITOT
31471;LIHAPATA, LAMMASCURRY;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
31482;MAKARONI, PASTA, KANANMUNAA;FOOD;RAW;100;PASTA;CERTOT;PASTAADD;CEBAKTOT
31483;MAKARONI, PASTA, KANANMUNAA, KEITETTY, SUOLATON;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
31485;MUNKKI, LEIPOMO, HILLOA JA SOKERIVESIKUORRUTE;DISH;MIX;100;DISH;NONINGR;BUN;CEBAKTOT
31487;MAITOJAUHE, RASVATON, VL, D-VITAMIINIA 5 UG;FOOD;DRIE;100;MILKOTH;MILKTOT;INGRMISC;MISCTOT
31488;MAITOJAUHE, RASVATON, LAKTOOSITON, D-VITAMIINIA 5 UG;FOOD;DRIE;100;MILKOTH;MILKTOT;INGRMISC;MISCTOT
31489;JAUHELIHA, BROILERIN, PAISTETTU ILMAN RASVAA, SUOLATON;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
31490;JAUHELIHA, NAUDAN, RASVAA 17 %, PAISTETTU ILMAN RASVAA, SUOLATON;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
31492;MAKSALAATIKKO, TEOLLINEN, VALMISATERIA;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
31494;KIISSELI, MEHUKEITTO, KEINOTEKOISESTI MAKEUTETTU, TEOLLINEN;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
31495;PELLAVAÖLJY;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
31496;MAITOJAUHE RASVATON, D-VITAMIINIA 5 UG;FOOD;DRIE;100;MILKOTH;MILKTOT;INGRMISC;MISCTOT
31497;MAITOJAUHE, RASVATON, VL;FOOD;DRIE;100;MILKOTH;MILKTOT;INGRMISC;MISCTOT
31498;MAITOJAUHE, RASVATON, LAKTOOSITON;FOOD;DRIE;100;MILKOTH;MILKTOT;INGRMISC;MISCTOT
